Repetition,Algorithm,MCC,AUC,BA,F1,Recall,Specificity,Precision,PRAUC,Best_Params
3,LDA,0.627757664824853,0.8922558922558923,0.8122895622895623,0.7906976744186046,0.7727272727272727,0.8518518518518519,0.8095238095238095,0.8663847082008556,default
3,RF,0.5875420875420876,0.9023569023569024,0.7937710437710437,0.7727272727272727,0.7727272727272727,0.8148148148148148,0.7727272727272727,0.8669779536520954,"{'classifier__max_depth': 5, 'classifier__n_estimators': 200}"
3,LightGBM,0.627757664824853,0.8981481481481483,0.8122895622895623,0.7906976744186046,0.7727272727272727,0.8518518518518519,0.8095238095238095,0.859475234948503,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 100}"
3,XGBoost,0.5108942227567661,0.8535353535353536,0.7567340067340067,0.7391304347826086,0.7727272727272727,0.7407407407407407,0.7083333333333334,0.8527124623117446,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
3,CatBoost,0.5486608072966978,0.8552188552188552,0.7752525252525253,0.7555555555555555,0.7727272727272727,0.7777777777777778,0.7391304347826086,0.8236261242822599,"{'classifier__depth': 6, 'classifier__learning_rate': 0.01}"
3,LR_ElasticNet,0.5427663841159265,0.8583916083916083,0.7604895104895104,0.717948717948718,0.6363636363636364,0.8846153846153846,0.8235294117647058,0.825235590654251,"{'classifier__C': 0.1, 'classifier__l1_ratio': 0.2}"
3,GNB,0.3687480657239248,0.7534965034965035,0.6835664335664335,0.6511627906976745,0.6363636363636364,0.7307692307692307,0.6666666666666666,0.7229852667050446,default
3,LDA,0.6301918419601026,0.8916083916083917,0.8024475524475525,0.7692307692307693,0.6818181818181818,0.9230769230769231,0.8823529411764706,0.864383455894515,default
3,RF,0.45534092627175043,0.8566433566433567,0.7185314685314685,0.6666666666666666,0.5909090909090909,0.8461538461538461,0.7647058823529411,0.81500347014181,"{'classifier__max_depth': 5, 'classifier__n_estimators': 200}"
3,LightGBM,0.45243886350433266,0.8269230769230769,0.7220279720279721,0.6829268292682927,0.6363636363636364,0.8076923076923077,0.7368421052631579,0.7993002772868723,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 100}"
3,XGBoost,0.4947274449181537,0.8409090909090909,0.7447552447552448,0.7142857142857143,0.6818181818181818,0.8076923076923077,0.75,0.8329688372987746,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}"
3,CatBoost,0.49660854465066,0.8548951048951049,0.7412587412587412,0.7,0.6363636363636364,0.8461538461538461,0.7777777777777778,0.8185970186972862,"{'classifier__depth': 6, 'classifier__learning_rate': 0.01}"
3,LR_ElasticNet,0.7491587023046328,0.9510489510489512,0.8706293706293706,0.8571428571428571,0.8181818181818182,0.9230769230769231,0.9,0.9522449623582591,"{'classifier__C': 0.1, 'classifier__l1_ratio': 0.2}"
3,GNB,0.5902679811685199,0.9597902097902098,0.7692307692307692,0.7857142857142857,1.0,0.5384615384615384,0.6470588235294118,0.9582958863434246,default
3,LDA,0.794439894184773,0.9423076923076923,0.8898601398601399,0.8780487804878049,0.8181818181818182,0.9615384615384616,0.9473684210526315,0.949684574424231,default
3,RF,0.7901744265512675,0.9423076923076923,0.8933566433566433,0.8837209302325582,0.8636363636363636,0.9230769230769231,0.9047619047619048,0.9440960119172193,"{'classifier__max_depth': 5, 'classifier__n_estimators': 200}"
3,LightGBM,0.5525183631701104,0.8505244755244755,0.7569930069930071,0.7027027027027027,0.5909090909090909,0.9230769230769231,0.8666666666666667,0.8502654025249864,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 50}"
3,XGBoost,0.7079361616697484,0.9090909090909091,0.8548951048951049,0.8444444444444444,0.8636363636363636,0.8461538461538461,0.8260869565217391,0.8996454173864721,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
3,CatBoost,0.7916330477784871,0.9370629370629371,0.8968531468531469,0.8888888888888888,0.9090909090909091,0.8846153846153846,0.8695652173913043,0.9397489662711414,"{'classifier__depth': 6, 'classifier__learning_rate': 0.01}"
